lon,lat,global_cluster
121.4723,31.2361,-1
121.472,31.236,-1
121.4741,31.2363,-1
121.4748,31.2348,-1
121.4761,31.233,-1
121.4773,31.2316,-1
121.4781,31.2301,-1
121.4793,31.2306,-1
121.4815,31.2303,-1
121.4816,31.2303,-1
121.4831,31.2278,-1
121.484,31.226,-1
121.4845,31.2251,-1
121.4875,31.2191,-1
121.4881,31.2165,-1
121.4898,31.2146,-1
121.4906,31.2151,-1
121.4906,31.215,-1
121.4908,31.215,-1
121.4963,31.2101,-1
121.4958,31.2095,-1
121.5078,31.2048,-1
121.509,31.2051,-1
121.5051,31.1986,-1
121.5015,31.193,-1
121.4988,31.1881,-1
121.4963,31.1846,-1
121.498,31.1811,-1
121.5001,31.1758,-1
121.5005,31.1745,-1
121.5031,31.1743,-1
121.5035,31.1743,-1
121.5063,31.1746,-1
121.5108,31.1751,-1
121.514,31.176,-1
121.5141,31.1761,-1
121.5156,31.18,-1
121.5161,31.1813,-1
121.5171,31.184,-1
121.5196,31.19,-1
121.524,31.1906,-1
121.521,31.1935,-1
121.5233,31.196,-1
121.5263,31.1958,-1
121.5288,31.191,-1
121.5245,31.1895,-1
121.5241,31.1931,-1
121.5278,31.193,-1
121.5283,31.1896,-1
121.5241,31.1905,-1
121.521,31.1933,-1
121.5211,31.1933,-1
121.5246,31.1895,-1
121.5343,31.1896,-1
121.5413,31.1896,-1
121.547,31.1903,-1
121.5483,31.1906,-1
121.556,31.1883,-1
121.5573,31.1835,-1
121.5583,31.1805,-1
121.559,31.1763,-1
121.5563,31.1755,-1
121.5556,31.1751,-1
121.5518,31.1818,-1
121.5505,31.1851,-1
121.5486,31.1903,-1
121.5463,31.1941,-1
121.5451,31.196,-1
121.5436,31.2,-1
121.5405,31.2051,-1
121.5376,31.2081,-1
121.5325,31.2095,-1
121.5278,31.2098,-1
121.5273,31.2098,-1
121.5253,31.2051,-1
121.5173,31.2026,-1
121.5176,31.2003,-1
121.5166,31.2013,-1
121.5228,31.2008,-1
121.5218,31.196,-1
121.5198,31.1911,-1
121.5213,31.1943,-1
121.5233,31.196,-1
121.5268,31.195,-1
121.5265,31.1905,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5263,31.1901,-1
121.5261,31.1901,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5268,31.19,-1
121.5268,31.19,-1
121.5268,31.19,-1
121.5268,31.1896,-1
121.5235,31.1918,-1
121.5215,31.1946,-1
121.525,31.2036,-1
121.5273,31.2095,-1
121.5273,31.2135,-1
121.5263,31.2075,-1
121.5228,31.2016,-1
121.5203,31.2038,-1
121.522,31.2071,-1
121.5256,31.2061,-1
121.523,31.1988,-1
121.5218,31.1958,-1
121.524,31.1963,-1
121.5238,31.1961,-1
121.5221,31.1966,-1
121.5228,31.2016,-1
121.5118,31.204,-1
121.501,31.2075,-1
121.498,31.2091,-1
121.5015,31.2145,-1
121.502,31.2175,-1
121.4988,31.2238,-1
121.4966,31.2235,-1
121.4918,31.2238,-1
121.4826,31.2225,-1
121.4775,31.2221,-1
121.4771,31.2225,-1
121.4753,31.2218,-1
121.473,31.222,-1
121.4686,31.2275,-1
121.4686,31.2275,-1
121.4681,31.2286,-1
121.4716,31.233,-1
121.4715,31.233,-1
121.4731,31.2313,-1
121.4731,31.2311,-1
121.4755,31.2276,-1
121.4756,31.2273,-1
121.4766,31.2246,-1
121.4783,31.2206,-1
121.4816,31.2175,-1
121.4843,31.215,-1
121.485,31.2143,-1
121.4918,31.215,-1
121.4933,31.2136,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.4933,31.2135,-1
121.496,31.2128,-1
121.4968,31.2111,-1
121.5023,31.2068,-1
121.5136,31.2035,-1
121.5221,31.1968,-1
121.5218,31.1958,-1
121.5218,31.1958,-1
121.5233,31.196,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.5265,31.1956,-1
121.527,31.1946,-1
121.5281,31.1896,-1
121.52,31.1901,-1
121.5198,31.1901,-1
121.5196,31.1901,-1
121.5166,31.1831,-1
121.5136,31.183,-1
121.5115,31.1815,-1
121.5021,31.1781,-1
121.4998,31.1778,-1
121.4955,31.177,-1
121.4943,31.1795,-1
121.4943,31.1795,-1
121.4941,31.1798,-1
121.4938,31.1818,-1
121.4978,31.1815,-1
121.4995,31.1781,-1
121.5003,31.1751,-1
121.5006,31.1743,-1
121.503,31.1743,-1
121.5131,31.1758,-1
121.5138,31.176,-1
121.5146,31.1773,-1
121.516,31.1811,-1
121.5163,31.1821,-1
121.517,31.1836,-1
121.5193,31.1896,-1
121.5198,31.1908,-1
121.5215,31.195,-1
121.5238,31.2,-1
121.5191,31.2021,-1
121.5043,31.2061,-1
121.4971,31.211,-1
121.4986,31.2096,-1
121.4891,31.2061,-1
121.4768,31.2005,-1
121.455,31.1903,-1
121.4433,31.1851,-1
121.4325,31.1806,-1
121.4308,31.179,-1
121.4296,31.1688,-1
121.4253,31.16,-1
121.429,31.1553,-1
121.4271,31.152,-1
121.4255,31.1503,-1
121.4238,31.1486,-1
121.4241,31.1441,-1
121.4201,31.1425,-1
121.4185,31.1398,-1
121.417,31.1383,-1
121.4181,31.1405,-1
121.418,31.1406,-1
121.4208,31.1426,-1
121.4238,31.1436,-1
121.4296,31.145,-1
121.4331,31.1441,-1
121.4335,31.1483,-1
121.4316,31.1513,-1
121.4295,31.1505,-1
121.4291,31.1503,-1
121.4291,31.1503,-1
121.4258,31.1501,-1
121.4238,31.1486,-1
121.4243,31.1441,-1
121.4278,31.1378,-1
121.431,31.1343,-1
121.4328,31.1271,-1
121.434,31.1206,-1
121.4305,31.1148,-1
121.4255,31.11,-1
121.4256,31.1126,-1
121.4256,31.1126,-1
121.4258,31.1126,-1
121.4245,31.1125,-1
121.4223,31.1186,-1
121.4208,31.1228,-1
121.4193,31.1255,-1
121.417,31.1288,-1
121.4183,31.1313,-1
121.4198,31.1318,-1
121.4198,31.132,-1
121.4195,31.132,-1
121.4193,31.132,-1
121.4193,31.132,-1
121.4193,31.1321,-1
121.4308,31.1333,-1
121.4386,31.1363,-1
121.4383,31.1413,-1
121.4411,31.1438,-1
121.441,31.1436,-1
121.441,31.1436,-1
121.4411,31.1438,-1
121.4411,31.1441,-1
121.4411,31.1441,-1
121.4438,31.1456,-1
121.445,31.146,-1
121.446,31.1493,-1
121.4455,31.1551,-1
121.4455,31.1555,-1
121.4433,31.1631,-1
121.4403,31.172,-1
121.445,31.1738,-1
121.4466,31.1741,-1
121.448,31.179,-1
121.4476,31.1825,-1
121.4465,31.1865,-1
121.4513,31.1886,-1
121.4513,31.1886,-1
121.4513,31.1886,-1
121.4513,31.1886,-1
121.469,31.1976,-1
121.469,31.1976,-1
121.469,31.1976,-1
121.469,31.1976,-1
121.469,31.1976,-1
121.4846,31.2031,-1
121.4895,31.2061,-1
121.4916,31.2078,-1
121.4918,31.208,-1
121.4955,31.2093,-1
121.4961,31.209,-1
121.497,31.2095,-1
121.497,31.2096,-1
121.4926,31.2146,-1
121.4985,31.2095,-1
121.5018,31.207,-1
121.5163,31.2026,-1
121.5261,31.2068,-1
121.5305,31.2176,-1
121.5376,31.2263,-1
121.5441,31.2295,-1
121.5425,31.2358,-1
121.5473,31.2376,-1
121.5521,31.2396,-1
121.5521,31.2396,-1
121.5513,31.2393,-1
121.5455,31.237,-1
121.5426,31.2358,-1
121.5413,31.2351,-1
121.5426,31.2323,-1
121.5438,31.2301,-1
121.539,31.2275,-1
121.5308,31.219,-1
121.5271,31.2101,-1
121.5266,31.2093,-1
121.5265,31.2081,-1
121.5265,31.2081,-1
121.5221,31.2016,-1
121.5193,31.2063,-1
121.5158,31.2086,-1
121.5163,31.2095,-1
121.5166,31.2103,-1
121.519,31.21,-1
121.519,31.21,-1
121.5253,31.2096,-1
121.5248,31.2035,-1
121.5218,31.196,-1
121.5196,31.1908,-1
121.5193,31.1905,-1
121.518,31.1913,-1
121.5185,31.1913,-1
121.5193,31.1905,-1
121.5206,31.1926,-1
121.5238,31.1961,-1
121.5271,31.1943,-1
121.5291,31.1896,-1
121.5245,31.1896,-1
121.521,31.1938,-1
121.5215,31.1955,-1
121.5243,31.2025,-1
121.5156,31.2031,-1
121.5163,31.2098,-1
121.5191,31.2138,-1
121.5213,31.2143,-1
121.5216,31.215,-1
121.5218,31.215,-1
121.523,31.2136,-1
121.5285,31.2096,-1
121.5328,31.2093,-1
121.5368,31.2085,-1
121.5425,31.2023,-1
121.5451,31.1956,-1
121.5481,31.1908,-1
121.5506,31.1843,-1
121.5513,31.183,-1
121.5548,31.1738,-1
121.5566,31.1703,-1
121.5586,31.1658,-1
121.5596,31.1595,-1
121.5608,31.1553,-1
121.5621,31.1513,-1
121.5653,31.1516,-1
121.5651,31.1516,-1
121.5615,31.1531,-1
121.5598,31.1588,-1
121.559,31.165,-1
121.5581,31.1676,-1
121.5578,31.1683,-1
121.5536,31.176,-1
121.554,31.181,-1
121.5573,31.1833,-1
121.5566,31.1831,-1
121.5558,31.183,-1
121.5558,31.183,-1
121.553,31.1826,-1
121.5506,31.1846,-1
121.5498,31.187,-1
121.5465,31.1936,-1
121.5451,31.196,-1
121.5428,31.2016,-1
121.5396,31.2063,-1
121.5356,31.209,-1
121.533,31.2095,-1
121.5281,31.2098,-1
121.5275,31.2098,-1
121.5266,31.2086,-1
121.5266,31.2086,-1
121.5266,31.2086,-1
121.5266,31.2086,-1
121.5266,31.2086,-1
121.5266,31.2085,-1
121.5241,31.2008,-1
121.5305,31.1996,-1
121.5425,31.2016,-1
121.5501,31.2053,-1
121.56,31.206,-1
121.571,31.2108,-1
121.5213,31.219,-1
121.5213,31.219,-1
121.5205,31.2186,-1
121.5198,31.2191,-1
121.5181,31.2143,-1
121.5168,31.211,-1
121.5205,31.21,-1
121.5218,31.2098,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5265,31.2083,-1
121.5245,31.202,-1
121.5218,31.1958,-1
121.5218,31.1958,-1
121.5236,31.196,-1
121.5236,31.196,-1
121.524,31.1961,-1
121.522,31.1955,-1
121.5216,31.1953,-1
121.5196,31.1906,-1
121.5176,31.1855,-1
121.5161,31.1818,-1
121.5173,31.184,-1
121.5196,31.1845,-1
121.5196,31.1845,-1
121.5196,31.1845,-1
121.5183,31.1841,-1
121.519,31.1885,-1
121.5198,31.1905,-1
121.5213,31.1946,-1
121.5236,31.2,-1
121.5275,31.21,-1
121.529,31.2138,-1
121.5326,31.2225,-1
121.543,31.229,-1
121.552,31.2328,-1
121.5543,31.234,-1
121.5615,31.2395,-1
121.5608,31.2413,-1
121.5538,31.2486,-1
121.5438,31.2551,-1
121.5351,31.2623,-1
121.5288,31.2715,-1
121.5213,31.2798,-1
121.5185,31.2863,-1
121.5175,31.2885,-1
121.5153,31.2931,-1
121.5153,31.2931,-1
121.5148,31.2941,-1
121.514,31.296,-1
121.514,31.296,-1
121.5158,31.2983,-1
121.5155,31.303,-1
121.5155,31.303,-1
121.5148,31.3088,-1
121.5148,31.3105,-1
121.515,31.3138,-1
121.5176,31.3188,-1
121.5216,31.3213,-1
121.5216,31.3256,-1
121.5211,31.3291,-1
121.5233,31.3306,-1
121.5235,31.3306,-1
121.5275,31.3283,-1
121.5221,31.3268,-1
121.5215,31.3225,-1
121.515,31.3158,-1
121.5111,31.3135,-1
121.507,31.3135,-1
121.5063,31.3101,-1
121.4988,31.31,-1
121.5001,31.3033,-1
121.493,31.3041,-1
121.4901,31.3043,-1
121.4901,31.3041,-1
121.4866,31.3008,-1
121.4835,31.2973,-1
121.4831,31.2933,-1
121.48,31.2898,-1
121.477,31.2828,-1
121.4765,31.2788,-1
121.4753,31.2691,-1
121.4751,31.2635,-1
121.4726,31.2588,-1
121.4723,31.257,-1
121.4741,31.2523,-1
121.4741,31.2523,-1
121.4765,31.2498,-1
121.4783,31.2501,-1
121.4808,31.2488,-1
121.481,31.247,-1
121.4848,31.2468,-1
121.4853,31.2411,-1
121.4881,31.234,-1
121.4861,31.2333,-1
121.4843,31.2326,-1
121.4828,31.2321,-1
121.4828,31.2321,-1
121.4801,31.2311,-1
121.484,31.226,-1
121.487,31.2205,-1
121.4878,31.217,-1
121.4836,31.214,-1
121.479,31.2133,-1
121.4846,31.214,-1
121.4851,31.2141,-1
121.491,31.2148,-1
121.4915,31.2148,-1
121.4963,31.2101,-1
121.4968,31.2088,-1
121.5066,31.2051,-1
121.519,31.2021,-1
121.5216,31.1955,-1
121.5241,31.1948,-1
121.5263,31.191,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5261,31.19,-1
121.5268,31.1896,-1
121.5285,31.1895,-1
121.5311,31.1853,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5333,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.5331,31.1858,-1
121.532,31.1853,-1
121.5315,31.1851,-1
121.5233,31.183,-1
121.5153,31.183,-1
121.5113,31.1815,-1
121.513,31.1796,-1
121.5128,31.1785,-1
121.5128,31.1786,-1
121.5128,31.1786,-1
121.513,31.1785,-1
121.5133,31.1793,-1
121.5141,31.1831,-1
121.5158,31.1816,-1
121.5188,31.1883,-1
121.5243,31.1893,-1
121.5263,31.1901,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.5263,31.1898,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4345,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3156,-1
121.4345,31.3156,-1
121.4345,31.3156,-1
121.4345,31.3156,-1
121.4345,31.3156,-1
121.4345,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4345,31.3156,-1
121.4341,31.3161,-1
121.4341,31.3161,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.434,31.3155,-1
121.4346,31.3151,-1
121.4346,31.315,-1
121.4346,31.315,-1
121.4346,31.315,-1
121.4346,31.315,-1
121.4345,31.3153,-1
121.4343,31.3153,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4341,31.3158,-1
121.4341,31.3158,-1
121.4341,31.3158,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4345,31.316,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4341,31.3165,-1
121.4341,31.3165,-1
121.4341,31.3166,-1
121.4341,31.3166,-1
121.4341,31.3166,-1
121.4341,31.3166,-1
121.4345,31.3156,-1
121.4345,31.3153,-1
121.4345,31.3153,-1
121.4345,31.3153,-1
121.4343,31.3158,-1
121.4343,31.3156,-1
121.4341,31.3161,-1
121.4346,31.3146,-1
121.4343,31.316,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3163,-1
121.4343,31.3153,-1
121.4346,31.3136,-1
121.4346,31.3136,-1
121.4346,31.3143,-1
121.4346,31.3143,-1
121.4346,31.3143,-1
121.4346,31.3143,-1
121.4351,31.3116,-1
121.4345,31.3141,-1
121.4345,31.3141,-1
121.4345,31.3145,-1
121.4345,31.3145,-1
121.4316,31.324,-1
121.4343,31.3153,-1
121.4343,31.3153,-1
121.4343,31.3153,-1
121.4343,31.316,-1
121.4343,31.3153,-1
121.4343,31.3171,-1
121.4346,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4341,31.316,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.316,-1
121.4343,31.316,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3155,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3158,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4343,31.3156,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
121.4345,31.3158,-1
